id,label,tweet
3008,1,"Women for Trump I love whenever I'm asked ""how can a Christian woman support Trump?"" First, I like to put things in perspective. I *am* Christian and Democrats believe in killing babies for convenience, so that's a no go right there. But that's just the beginning..."
3009,1,"It's either a lot of you Pan Africanists don't have sense or you are just deliberately disingenuous. You try too hard to diss the ""white devils"". Can you compare the freedom that people have in America to let's say a Muslim majority country? Who are you idiots?"
3010,1,"From left to right: Woman from Malesia, Christian woman, Muslim woman. [credit: osman hamdi bey]"
3011,1,"@biebervalue @greenlinerzjm You fucking moron, slavery is approved right in the Quran. Read it you stupid idiot."
3012,1,Those Aussie made their choice to join ISIS and commit terrorist attack on innocent civilians for a religion and political ideology. Quran 2:191-193 https://quran.com/2/191-193 Why should we risk the safety of Australian living in Australia for those terrorist.
3013,1,High time for Baluch ppl to stand up and fight for right...what u ppl r facing is ethnic cleansing ...its also islamic terrorism by porki army and their puppet
3014,1,Trump holding the bible is like ISIS holding the Quran. Both are terrorists that use holy books for political agenda. Fucking disgusting.
3015,1,"The one-state solution won't influence the historical and religious link to the Holy Land. Rather, it affirms that the Holy Land has an equal Islamic and Christian status. Support for one state is hardly a radical proposal."
3016,1,You might want to check his dp. He’s black by the looks of it. Iqbal is a Muslim name. Not linked to any race. Idiot.
3017,1,"Islam considers women as one big sex organ, so no part of her can be exposed.  This is a reflection of the perversion of their prophet."
3018,1,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, Jews are tired of being murdered by Muslims. So what?"
3019,1,Who ask you to tweet against Islam?? Or its you who gave lisence who is right or wrong?? I am just asking you are targeting Hindus because some idiots are laughing ..why didn't you tweet when Redical Islamists were laughing on death of Indians ..why don't you blame all Muslims
3020,1,@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 A typical Muslim response is to excuse Muslim barbarity by pointing elsewhere.
3021,1,"A false profit that says the right things. But okay with children locked in cages, and some molested. A true Christian woman"
3022,1,"That's a contradiction in your faith and your leaders which frankly is how your maseeh has changed his views throughout his life. You change color like chameleons. Tomorrow when you are recognized as Muslims by some idiot, you will bring up the ""proof"" I posted.U can't be trusted"
3023,1,RT @RavenHUWolf: #Austin #Texas Muslims assumed a bomb threat was from an anti-Muslim infidel targeting them. http://t.co/tkeRXGyq0c http:/…
3024,1,If you have zero tolerance for racism and xenophobia then you wouldn't be pro Trump you absolute idiot. Trump got in on the back of a campaign than openly targetted Mexicans and Muslims.
3025,1,"You gave more buildup than the sweeden government idiot!u behave like an all-rounder seeing your reach, only God knows how many more fake news u put into their brains,or he many times u used Hindu muslim cow even when there is no need, just to spread hate"
3026,1,"So you’ve not joined in with this dude who’s implied that Palestine, as it’s known today as a Muslim entity, existed in this form before Israel? You’re not joining in with the 10.3k idiots that have liked this completely misleading post?"
3027,1,Dr #TuQ said My Jihad is to bring the terrorists back to Humanity! #Islam
3028,1,"What happened to Balkans idiot? Two at least countries with the Majority Muslim population (Albania, Boznia Ezergovina). How many christian countries you can count in the Middle East or how much big Christian minority is in Anatolia?"
3029,1,"Not Republicans but don’t tell me their beliefs don’t align with Trumps. He is the “government is terrible”, “deep state”, “knock the crap out of them”, “Obama is a Kenyan/Muslim” guy. Pitiful Marco, sorry, Little Marco. We warned you he was a danger to our Republic! Idiot!"
3030,1,"As a proud Christian, I don’t support “in God we trust” plastered over all governmental buildings, currencies and flags. But whatever. Call me a rAdicAl HeReTic"
3031,1,"@congressman_aly No, the Muslims worldwide are the problem. Israel is protecting itself against the same Muslim persecution that is global."
3032,1,@UmarFarooq_ @FaheemHus @jackmjenkins The later verses abrogated the earlier verses and what remains is violent and imperialist.
3033,1,"@henrygayle -Dear Gayl, thousands Pakistanis like ,love u as good human,social icon a best cricketer in the World. All Muslim love prophet's friend Bilal who was black African Muslim.Through your shit over stupid,idiot players, calling you with bad name. Dr.Malik Canada"
3034,1,I’m not Muslim but meat being halal has no detrimental impact to anyone. It doesn’t taste different. It makes no difference to the consumer unless you’re Muslim or of course a racist. Lmao islamaphobes think as soon as they eat halal they’re gona start reciting the Quran. Idiots.
3035,1,"BACKLASH from its original #CHRISTIAN_FAMILY and #PRO_LIFE support base forces #CHIK_FIL_A to reverse caving in to #ANTI_CHRISTIAN, #PRO_ABORTION and #LGBT groups. Expect strong reaction from #RADICAL_LEFT."
3036,1,Wat happened 2 American aid workers in ISIS held territory? 4 Islamic terrorists display of humanity is a window of opportunity 2 wage jihad
3037,1,Al-Taqiya JIHADI is playing Religious-Distraction-Jihad to provide cover (shelter) to Muslim-Jihadis-Rapists-Looters-Terrorists conspiring Ghazwa-e-Hind Dar-ul-Harb JIHAD against Hindus-Hindutva-Hindusthan-Humanity for next HINDU Genocides Partition Ethnic Cleansing #Jaago_HIND
3038,1,@DaveBautista This is happening right now why don’t you say something about this idiot you and the rest of the morons in Hollywood? Right this very second Muslims are kidnapping and selling black men and women into slavery!!!!!!
3039,1,@ibnHlophe @eeviewonders @CTFleaMarkets The Hadith about the Arabian Penninsula is why Muslims will not rest till they destroy Israel.
3040,1,"So Israelis, Indians and other western world be silent on violence. There terms something called as Equality, Humanity... Not Jihad, Dar Ul salm, Caliphate. Terrorists deserve to die simple"
3041,1,All those people are terrorists who are against injustice in India ..I haven’t heard about Islamic terrorism..because it’s people like u who do crimes and then blame Muslims..but I must say rss terrorism is the worst ever terror group..
3042,1,"Sad that my 1st reaction (I am a white Christian woman!) was I bet they claim to be Christians, went to private school and their friends/family (being from the south) will say they are from “good Christian families” so disappointed in my race and religion right now."
3043,1,"Mr.Harris, before doing this article, have u researchered about the subject.Islamic Terrorism prevails in nearly 60-70% of the world.Why..? Did Hindus ask them to do so or USA's 9/11 was done due to this same theorey. Now,Indians have come to conclusion, enough of it, what's wrng"
3044,1,"So here's the clear link that the Taliban, The ISI & the ISIS are one &amp; the same. Every dastardly terrorist attack is orchestrated by Pakistan. Even during the worst epidemic, these Jihadis cannot think beyond the Quran."
3045,1,I can't be bothered. We all know that nothing I present you will be accepted by you because you already agree with him. In your mind Muslims are the enemy and anyone that disagrees with Tommy is an idiot. So there's no point in me dragging out his propaganda just to show you.
3046,1,How does it matter what happened in 1453?? Do you want to change today's world by standards of medieval age. Do you want same thing to be done in the places where Muslims are minority? When will it stop. Who decides this cutoff date? I am sick and tired of these right wing idiots
3047,1,@recoveringlibrl Free them to do what? Cut off the heads of gays? Honor killings? Child marriage? Exterminate Jews? Throw ppl off buildings?
3048,1,"@hibach8 But it is a lie.  The religion is a disgusting, terrorist, hate mongering piece of filth.  That has nothing to do with individuals."
3049,1,"pandering is never healthy in the long run: ask 1917 Bolsheviks or even muslims. Once you cease being useful idiot, they don't need you anymore."
3050,1,"Brilliantly said!! So-called Christians are evil, hateful, radical, religious frauds. They've hijacked Christianity as a mask to hide their deplorable hearts &amp; minds. Evilgelicals, Baptists, Catholics etc who support the Orange Antichrist don't follow Christ's teachings. Period."
3051,1,"Also, FGM is not an “Islamic” problem as you claim, it is a human rights abuse. Read this white, Christian woman’s story of being mutilated by a doctor in the US:"
3052,1,An innocent unborn prefers Heaven to a world where Satan dwells. Thus a Christian woman has a natural right to store her treasures in Heaven rather than pass her child through fires of Moloch.
3053,1,@KellyTurner99 @buellerishere The Quran sanctifies sexual slavery. I only wish that you could have been one of these. http://t.co/MGAD8lCWYx
3054,1,86 members of a far right religious party to 55-year prison terms each for taking part in violent protests against the acquittal of a Christian woman in a blasphemy case. Please include in judgement that they can't appeal against the verdict in LHC.
3055,1,My uncle really just had me on ft cussing and shit then gone be like look nephew ya granny right here I’m getting beat tf up by that Christian woman when I see her
3056,1,What do you call an idiot who thinks that all Muslims are Arabs?
3057,1,@okieatheist @EWErickson You babble like a moron while Muslims are throwing gays off buildings.
3058,1,Islamic jihad is the biggest threat to humanity and to Islam itself. Indian army saved this 3 year old Muslim kid after his father was killed by Muslim terrorists. Our precious CRPF jawans were also martyred in this cowardly attack. Om Shanti #Kashmir #Sopore
3059,1,"JIHADISTS RAPE, STONE CHRISTIAN WOMAN TO DEATH IN SYRIA CHRISTIAN AND HUMAN RIGHTS GROUPS REPORTED OVER THE LAST WEEK THAT THE 60-YEAR-OLD SUZAN DER KIRKOUR WAS FOUND DEAD OUTSIDE OF HER VILLAGE, AL-YAQOUBIYEH.: https://gellerreport.com/2019/07/muslims-stone-rape-christian.html/?utm_source=dlvr.it&amp;utm_medium=twitter #LiberalismIsAMentalDisorder #MAGA2020"
3060,1,Yes you are because it written in your holly book to kill peple in name of islamic jihad And is also that spsyco murderer is criminal of humanity not terrorist
3061,1,"A Christian woman who lies, right? What a contradiction."
3062,1,"As a Christian woman I find this repulsive. Thank you and @DLoesch. If it weren't for you and others keeping my 2A rights, I wouldn't feel safe from sickos like this."
3063,1,I don't say it--being a good Christian woman--but you go right on ahead. It will make you feel better!
3064,1,"You are short sighted and I am more kind than you calling people idiots for disagreeing.. So you are saying the only slaves today are the one working for the muslims? Investigate how they make your clothes ,your chocolate etc. British empire was/is still the worst."
3065,1,Are you talking about The Spanish Inquisition? You idiots make me laugh. You should ask yourself why that happened. At least the Muslims were afforded the decency of leaving .... they did not kill them even though they deserved it after they invaded and occupied for 700 yrs!!!
3066,1,I’m sorry is that a fact or a rumor. Because your spreading it like it’s a fact. Yet I’ve seen no proof. Oh that’s right you guys shoot then aim. Facts don’t matter if you repeat a lie enough like the bleach vaccine. You only need some idiot to believe it. Like Obama is a Muslim
3067,1,"Of Course ISIS &amp; all terrorist org r not advocates of Islam, they r misinterpreting it to suit their Masters Political interest..They have nothing to do with teachings of Islam. Show me where it's written in Quran to kill any human unjustly, infact ISIS killed 98% Muslims only"
3068,1,#ArnabExposesSonia #Secular_Terrorists_Killed_Sadhus #ISupportArnavGoswami #ISupportArnab #WeSupportArnab #WeSupportArnabGoswami #Congress_Mukt_Bharat #Jihadi_Jihad_Mukt_Bharat #Communists_Mukt_Bharat If Hindus-Humanity want to SURVIVE&gt; Cremate SECULARISM MINORITISM+ ASAP
3069,1,Brothers who make fake account of people converting to Islam are cringe... DON'T YOU REALIZE IT'S AS EMBARASSING AS PAJEETS WHO LARP AS MUSLIM WOMEN AND WHITE GIRLS YOU IDIOTS ?
3070,1,"And right after that he destroyed America! Great going you bunch of idiots! He was not the first black i office,he was the first Muslim in office and he turned his back on the blacks. Why do you think be chose Biden,a dem known NOT to support blacks,for his running mate?"
3071,1,"Yes, the CAQ amended the Quebec Charter of Rights without consensus, showing it's NOT reliable as a way to defend human rights in Canada. They have so far ONLY hurt women and ONLY Sikhs and Muslims, though one Christian woman is fighting the law too showing this law is sexist."
3072,1,"now do the muslim terrorist shootings around the world. you know, the ones Obama wanted to import by the truck loads. idiot."
3073,1,"according to the article he was also part of the racists that were harassing a Muslim woman in Stillwater a few weeks ago, the incident a bunch of you idiots said she made up."
3074,1,"Let me tell you, nationalistic idiot. Masjid Al-Aqsa is the issue of all Muslims not just for Palestinians."
3075,1,You suggestion that we must be a muslim is priority but in already created division here the bill points will act as a match stick Now you will see kafir kafir trends on social media and then shia comming out all this mess is when State behaves as an idiot
3076,1,"Marathas came only during british after getting ruled by Muslims for a 1000 yrs . Also idiot most ppl here in Pakistan belong to this land not you, they r here since 1000s of yrs, they just embraced islam so the land ownership doesn't change with chnage of religion"
3077,1,"Omar, you idiot! THERE IS NO SUCH THING AS A MUSLIM BAN! However, I now think there should be."
3078,1,"@greenlinerzjm What is the difference between what ISIS does and what the prophet Mohammed did, microbrain? #Islam"
3079,1,Yes I can also read write and understand Arabic & Quran that says spread Islamic terrorism that's why you create ISIS and Osama. I don't need to learn about my religion from Islamic terrorists like you. You mind your own religion &amp; don't interfere like a Terrorist into mine
3080,1,U SOLD OUT PRESS FOR WAHABI ISLAMIC TERRORISM OPENLY FUNDED BY QATAR WHICH UR NGO SHARES
3081,1,"You idiots,anti India critical of Modiji &amp; Shahji forCAA &amp; NRC, after Congress Appeasement, Minorities benefits,have ignored Modiji's Scholarship,Computers etc knowing that anyone illegally in any country MUST be DEPORTED &amp; Muslims Citizens not affected@Amit Shah @natendramodi."
3082,1,"Donna Brazil is full of , she thinks she has more right to talk than anyone else. Donna is usually chin deep in da then claims she's a innocent Christian woman. Nobody believes that but Donna Brazil."
3083,1,"Obama also did not ever want to use the words Radical Islamic Terrorism Even thought that is what it was. Others used the term in other countries but not Obama. So, his heart was divided. He was not loyal to the U.S Founders American Values."
3084,1,"Well it's being stated that a few freshmen congresswomen are horsemen of the apocalypse...obama the anti christ All I know for sure is I am a Christian woman fighting for our children's rights...you know...in case ""they"" are wrong &amp; as many as possible are saved"
3085,1,Nothing can justify jihad ≠terrorists. And why don't you speak a single word what you have done with kasmiri Hindus? That where was the humanity and innocence?
3086,1,"Shame on them, #TablighiJamaat patients making vulgar signs, roaming nude inside hospital: Ghaziabad CMO tells police. They are the burden for this earth, &amp; they are biggest threats for humanity. Saving #Corona_Jihad terrorist is waste of time and money"
3087,1,"RT @joe_nuzz: Graphic of growth of Radical Islam following 6 years of care,nurture,coddling by US Democrats #Islamists http://t.co/3YAx9Wpm…"
3088,1,Do you have one with Rotherham Telford Barrow Huddersfield Halifax Rochdale on etc etc. You know the areas where Pakistani Muslim rape gangs roam. Oh no you’re a lefty I note. Idiot
3089,1,"@DianH4 @ExposeFalsehood We don't support tyrants, Islam produces nothing but tyrants.  All the Caliphs and Sultans were tyrants."
3090,1,And they tell you Arabic’s and muslims are monsters..
3091,1,"DO NOT ! Call yourself a Christian if you vote, stand with, or agree with those who support the murder of the unborn. YOU put your soul in jeprody if you do so! Pelosi is a pro-abortion ‘Catholic’? Radical n... https://youtu.be/OOR7upmPG9I via @YouTube"
3092,1,"The Muslim Brotherhood is using “black lives matter” to destroy western civilization. Just ask the TWO HUNDRED MILLION people they have murdered. When they are done using you BLM mindless idiots, you will be next on their list. http://www.Islam4Dummies.com/muslimbrotherhood.html"
3093,1,@MPHusainDalwai do you think those ppl who attends iftar party are secular but those who attend Mandir are communal. Actually everybody in @INCIndia are Pappu like @RahulGandhi Idiots you are. Notorious Congress are traitor.And you Mr when Muslim attends Mosque No problem. Idiot
3094,1,RT @Juliet777777: AUSTRALIA: Lebanese Muslim husband 12-year-old pregnant wife arrested  sexual abuse http://t.co/SVYLP1qcDP #PATRIOTS http…
3095,1,"@UmarMal A worshipper of the pedophile prophet has no room to call anyone a biggot, since Islam is a religion of hate and bigotry."
3096,1,@shahid_siddiqui plse give any example whr jihad has been in defense. All terrorist activities r an onslaught on humanity. Dont defend them.
3097,1,Why don’t we start a discussion here in 2020 were Muslims are selling black men and women as slaves and you woke idiots say nothing!!!!!
3098,1,"Lmao I replied to kamra not you fool, So the one who should be getting back to their shit hole is you. Tumne duniya ke saare musalmano ka theka le rakha hai kya, You jumped in my reply to kamra (not to you, not to any muslim) idiot."
3099,1,Fcuk your radical !slam and jihad the boy's grandfather was k!lled by terrorists INDIAN ARMY SAVED THE BOY YOUR RELIGION IS A CURSE ON HUMANITY
3100,1,Who causes these living conditions? Immigrants? Muslims? Single mothers? Asylum seekers? No it’s the wealthy elites who’ve controlled the purse strings for 100’s of years. Right wing idiots like you defend them even though you know they wouldn’t piss on you if you were on fire.
3101,1,You’re the type of idiot that rather say nonsense than research for your slef Ethiopia is the only independent nation in Africa repelling nation trying to inslave it over 3 times Ethiopia is also one of if not the older orthodox and Muslim nation idk what the whole..
3102,1,"Johnson’s an idiot, stupid jokes and laughing while Starma asked a question about the treatment of the minority Muslims in China demeans his office. People like you bulling him up for not answering questions is quite disgusting."
3103,1,@PoliticalAnt @zene55 @bq281473 @foxnewspolitics @BarackObama    There is no difference between what ISIS does and what Mohammed did.
3104,1,"how you think calling me a “Christian woman” is an insult WRONG. I care what my president is doing for OUR country. Heard of USMCA? Legislation right to try, prisoner reform, unemployment lowest..and you call yourself a leftist?Are these things all good. Catch up!!! #Trump2020"
3105,1,@Sheikh_Times3 Nice of ISIS to get them together in one place so we can take out the trash.
3106,1,"Christians in Nigeria face immense persecution, fearing abduction, torture, and murder by radical Islamic jihadists. Just before one pastor was killed, he boldly told the world, “Don’t worry. But thank God for everything.”Support ACLJ!"
3107,1,"Mr. Atia, you need to correct this speech, because this idiot belongs to the Muslim Brotherhood, they are terrorists who hate the whole nation, Muslim or Christian. Al Jazeera channel a platform for terrorism in the world."
3108,1,"thing for islamic terrorists 3. it's a fact, you can laugh and deny all you want but that's what the policemen said and he was suspended for that case as well, but no a muslim can't get hurt because of his/her religion it's only hindus that are suffering, idoits"
3109,1,"Ohh really!?! So Sadhvi Pragya Thakur's bomb blasting and Davinder Singh's carrying those two terrorists along towards Delhi were reaction to Islamic terrorism!?! I need no more from you, you have shown ur level that u see nothing beyong religion..."
3110,1,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, the Muslims murdered 80 million Indians."
3111,1,"U live in a delusion... the difference between my perception of a person.. vs. wat is written in the accession document or the subsequent changes in the article 371 are different things. Kashmir is, was and will always be part of India. Islamic terrorism will be crushed. Jai hind"
3112,1,I’m in love with this conservative far right Christian woman ALREADY
3113,1,"Erm, do you think the nations footbal fans are dominated by veggie muslim trans people? Your in for a shock Mr Lineker. You are misreading the public mood around this quite spectacularly. U still seem to think that the BBC and Sky somehow capture the mood, they dont."
3114,1,"Sir, if a fake image of Kashmir can get worldwide publicity, then why not a real one. Everyone should see the real face of Islamic terrorism. U need introspection. Do good in ur life. Don't waste on shitty ideology. Get well soon."
3115,1,"We oppose #terrorism,in quran killing other persons is #haram and it is a unpardonable offence in islam..we condemn #ISIS and other kind of terrorism,but american army destroyed &amp; killed many peoples in african countries,does the world sealed americans as a terrorist?"
3116,1,her tiktok is @mommajillwallace and she’s a proud christian woman who fights for LGBTQ+ rights
3117,1,Not sure ur a MSW @ALL. Any1 that cries out 2 leave his family out of it & then proceeds 2 put up his #for all 2 C ??? RUKM? U should C someone. Listen Decent Christians DONT SUPPORT RADICAL ISLAMICS THAT SUPPORT TERRORIST ORGS THAT HATE ALL AMERICANS? UR A BANDWAGON LEFT SJW
3118,1,Thanks you so much to make me idiot why because of I am Muslim and I was surely known that you will ask for this thank you so much for giving me chance to explain you I have lost of proof but one of the most important proof sharing you you I hope you will get proper details and..
3119,1,Yes I am. But that doesn’t give you the right to talk about my personal life. Also just because I am an abstinent Christian woman doesn’t make me a miserable human who hates on others. I love my life and am very content and happy with it.
3120,1,Every one is aware of dirty mind you coward you r trying to implement the divide and rule but it will never happen you idiots the day when u do something mischievous with indian again everyone will forget whether it is hindu muslim sikh Christian they will kill you as an indian..
3121,1,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 I know that the scum Mohammed engraved hatred for Jews into Islam.
3122,1,This is Corona Jihad from Pak there is a reason why they have been sending Corona Patients to POK. This Rouge Nation is a Blot on Humanity when the World is Fighting Corona these Low Life are sending Corona Positive Terrorist to attack India...
3123,1,"Another expert idiot Here for the same thing. You hate muslims, but follow one to feel good. Ask him how many churches are burnt down in India."
3124,1,What do u knw abt hindutv? 5 soldiers were martyred on 3rd may and 3 were martyred yesterday. Bz of whom our intrepid combatants were martyrd? Only ISLAMIC TERRORISM exists in world. Tell abt any country whr terrorist organisation run by hindus? Hindutv &amp; terrorism r diff notion
3125,1,"Evidence of what? That Muslim grooming gangs prey on majority white and sikh girls? You're a smart woman, don't act like an idiot. I understand BLM, I'm on some Martin Luther king shit, not the blame all whites and destroy our homes because a cop killed a black man?"
3126,1,brother he never stood for justice!your love for eskender shodowed you to see his bad deed!he is racist man who supported the burning of mesjids&amp;muslim belongings live on stream media&amp;also made petition to lable 30 milion qeerroos as terrorist!he is idiot&amp;racist man!
3127,1,You idiot...You are criticising arr just because of he is muslim???Shameful lady...He is beyond the religion..People from all communities love him...Iam pure hindu...I love ARR and also APJ abdul kalam...
3128,1,"@congressman_aly Somewhere in the world Muslims are at war with Jews, Christians, Hindus, Buddhists, Taoists, Atheists, and anamists."
3129,1,Have u raised ur voice against islamic terrorism from ur country Pakistan
3130,1,"Children from early age must be trained to love & care for animals especially when animals are distressed, thirsty, hungry...Muslims pelt dog with stones as clergy says Qura'n says dogs are dirtiest creatures...haha...idiot clergy: now dogs are loved while you are hated...#Canada"
3131,1,"This is horrific slander, such wickedness! Nancy Pelosi is a Christian woman; the right doctored video to make it seem like she slurred her speech. You perpetuate this? I pray you will ask God's forgiveness for bearing false witness against your neighbor!"
3132,1,"As if you have saved Hindu girls from being abducted champ. All that shit is happening in Pakistan. If you have balls go save them happening daily. For idiots like u all Muslims, all Sikhs n all Hindus r same. Sikhs only ally with humanity. We helped Muslims n Hindus alike always"
3133,1,"Hey,idiot.Re-read my tweet. I said we never abuse jesus &amp; christianity.Re-read my tweets again,i said you guys are very few who are spreading hatred.Yes, She is brainwashed by some muslim or any1.I dont want to know.But see your self, you can't accept truth"
3134,1,"Vacuous words from an ill informed idiot , why don't you far left loons put as much focus on China and their imprisonment of the Uyghur Muslims ? The way you hyper focus on Israel just says to me you are anti Semitic and don't deserve to be an MP let alone in the shadow cabinet ."
3135,1,"Bhagavad Gita and Quran is not a textbook of instructions for you to just pick a chapter and quote. You need to read them with a guru so you get the meaning right. Muslims get structured lessons. Hindus don't, so idiots like u pick+choose &amp; quote randomly to suit your agenda."
3136,1,watching all the muslims in charlotte fight stop the division guys you’re all fucking idiots
3137,1,@moderncomments Liberals suddenly consider ISIS a threat.
3138,1,@MaxBlumenthal @Ajzionts Has Blumenthal ever written about all the Pakistani Hindus &amp; Christians murdered by Muslims http://t.co/YlflnnFwBH
3139,1,"@lbc you end Farage's contract then give airtime to an idiot, Andrew (@iaindale Sunday 10.30) who associates this last week and this week's protests with Muslims and the Taliban. Get a grip and challenge."
3140,1,"Fake concern for dogs, these Indian news channels are idiots try protecting humans in your country first you have Muslims, Christians and dalits butchered because of pure hate!"
3141,1,Muslims stone you idiots to death! Wake up!
3142,1,"https://twitter.com/andybes50484929/status/1081138343956701185?s=19 this 100years Evil British Amalgamation that Expired in 2014, it is a Crime against Humanity, in this Planet Earth, their plans to Exterminate Us before the 100years Expired but it did not walkout,now they're Using their Fulani Jihad Terrorist to finish it"
3143,1,See Far Right Radical MAGA Dummies (Cherry Picking Christians) Cheating to Win is what you fools support. They can’t win without cheating! UnAmerican!
3144,1,US Senators Push Measure That Could Block Israel from Defending Itself Against Terror | CBN News CHRISTIAN AMERICAN PEOPLE WILL ALWAYS SUPPORT ISRAEL! ONLY GODLESS RADICAL DEMS THESE DEM SENATORS OPPOSE ISRAEL THEY WILL ALL SPEND ETERNITY IN HELL
3145,1,It’s Friday again. Why is it so hard for terrorists to resist jihad on Jumma? It’s a day meant for peace and prayers for humanity but unfortunately terrorists all over the world are misinterpreting things in the same exact way. Point to ponder.
3146,1,"No honor on the “right” anymore. I am 80 yrs old, mom was a proper Conservative Christian woman. Left the “R” party during Nixon. Taught us early what evil looks like."
3147,1,Oh really? Islamists like you are blinded to Islamic Jihad and are no different from ISIS terrorists It is evil Quran that divided humanity into believers and infidels
3148,1,"@asem_1994 Islam only talked about the freeing of slaves who were Muslims.Since Mohammed was a slave owner,it continued to today. Good night"
3149,1,27 Sikhs were killed in Kabul in an attack by ISIS Terrorist in Afghanistan calling them Kafirs. The sad part is in India Maulana will describe it as Anti Quran. On top of that they all oppose CAA. @Swamy39
3150,1,@asem_1994 Good morning.  Here is the history of Islamic slavery. https://t.co/xWJzpSodGj
3151,1,@buellerishere @KellyTurner99 @brushyblues So what is god's problem that he needs your submission? Is he an egotistical jerk?
3152,1,Hmm...dnt beleive ur stupid media.. muslims are enjoying all rights in india unlike how u Pakistanis treat ur minorities by denying them food and converting them..and also islamic terrorism has killed thousands.. where is HUMANITY?
3153,1,"#drkafeelkhan is a terrorist Sympathiser &amp; rightly deserve his place in Prison. #islamic_jihad is a bigger problem. One can find #ChineseMuslims hidden in Masjids of Bihar, Hyderabad etc. Muslims siding with #ChineseVirusCorona against humanity."
3154,1,"You should know that ISIS is not Islamic. They are just barbaric goons. Who are posing to be extremist Islamic nation. They are the oppressive nation of extremist idiots gone astray. Although they claim to be, but ALLAH and Muslims have nothing to do with them. We condemn ISIS"
3155,1,"Yes, bhakt should learn because bhakts are preparing food for iftaar in the temple, but you people never try to learn but only try to preach your bigotry. If you have guts then say that muslim should see and learn. Idiots."
3156,1,The current attempt is to incite the sikh population especially in India by asking them to commit terrorist acts in line with Islamic terrorism so that nobody doubts the religious reasons behind such terrorist attacks. It will serve two purpose. First anti sikh sentiment
3157,1,"Listen man, I don’t have to prove shit to you. All I’m saying is your idiot for demanding LBJ to speak up on every social issue just because he is very vocal on one. Muslims in China isn’t LeBron’s fight. Each fight has its own champions. LBJ does have to fight for the world lol"
3158,1,@TheFarahKhan Mrs Khan why r u shut Ur speeking mouth this Antinational Zamatee when they are spreading Corona why not u ask a question against this whole world occupied Islamic Terrorism &amp; the most Important questions what you HV done for Nation how much money donate 0 u r o
3159,1,BC tent house. You are the biggest sponsors of the Islamic Terrorism in entire world. Don't dare to touch Indians else u will again be traveling on camel's back and drink camel's urine.
3160,1,آپکو شرم آنی چاہے۔ She is non Muslim but you and all those idiots who are being accused are Muslims and we all know their character. I support @CynthiaDRitchie
3161,1,"@SecondLady You have a reputation as a good Christian woman. I worried that your husband is exchanging loyalty to the President for his Christian morality. If he does not stand up for honesty and transparency, he will have blood on his hands. Help him do the right thing."
3162,1,"Really, the ones successfully lobbying multiple State legislatures are fringe, radical Christians and not the ones with widespread support?"
3163,1,"Idiot. He'll steamroll over you like he did Scheer and Harper. Because here's the thing. When Liberals have scandals, it's golf balls and patronage. When Conservatives have scandals it's dead little Muslim boys on beaches and marginalized groups having their rights taken away."
3164,1,if you’re reading this right now I am in fact NOT a Christian woman w/ Mormon values
3165,1,All I want is a decent Christian woman to raise my children right in the eyes of the Lord/the second amendment/the great state of South Pentucky.
3166,1,"Last time u gave gyan on Racism, hope next time u will speak on Islamic Terrorism. Bas ye mat bolna ""Terrorism has no religion."" Kuch naya lana"
3167,1,"You mean they can go to a country + get free money for life, council house, NHS etc. U r the wa**er. Fit u better to have sympathy for victims in UK of Islamic terrorism, mass rapes etc. If ur family was hacked with a machete Lefty, u wouldnt b as soft as shite + thick as u r!"
3168,1,"Abey idiot . brainwashed you or me ..not not Modi can but will vote for him as we have anti national other side. If you are worth the salt, show me a line in the article which impacts Muslims in India"
3169,1,@98Halima @BilalIGhumman @johnnygjokaj @cdnKhadija @rfrankh53 You like words. They all say Islam is vile. http://t.co/z7sHiL8BDG
3170,1,"If u have knowledge of history of terrorism in world, then u found that origin of Islamic Terrorism given by the #ThankYouDarulUloomDBD. If u don't know them go and read ur own Islamic researchers research. Racism, Faphism, Terror Jihad, Destroy other religious, etc gvn by ur DaU"
3171,1,Gotta keep stringing along your idiot readers. Quick link fascism to Muslims and you got a double shot.
3172,1,I am a fucking idiot I am already feral right now and I decided it would be a good idea to listen to christian woman live knowing damn well that peter moans through half of it
3173,1,"@RanaAyyub is a professional cry baby.Focus on Muslim who want to modernise, want to grow and progress. Your focus on ayyub or mullahs gives them power &amp; takes power away from us. Do you think Muslim women don’t feel like flying. They do. Pls help them &amp; stopnfocus on idiots"
3174,1,Idiot lady is just propagating lies.. Where are RSS goons? Can you identify RSS and Muslims separately in the video ?
3175,1,"Lol! Shhhh...They're not Christians. Pastor Kunneman, his wife, Evilgelicals, &amp; all those who support Trump the Antichrist, are Pharisees &amp; fake, radical, religious frauds. How do I know? Shhh....Read, the official guide to Christianity...THE NEW TESTAMENT! Focus on Matthew 23.."
3176,1,"To that idiot who pointed about the non-existent quran in a 144p blurry photo, you're not even Muslim so what gives"
3177,1,"What an idiot!! It’s convenient to call Mexicans rapists but some are good people, Muslims terrorists but some are good people. But the minute you call white folks racist but some are good people, they are offended!"
